1,0.000000,0.000000,0.000000,0.000000
2,1.888333,5.648056,-8.256065,8.256065
3,1.453665,4.199600,-7.942211,1.448456
4,1.264565,4.220392,-7.914160,0.189100
5,1.272705,4.226424,-7.916522,0.008141
6,1.273317,4.226133,-7.916575,0.000612
