1,0.000000,0.000000,0.000000,0.000000
2,1.888333,5.333333,-7.000000,7.000000
3,1.610556,4.481389,-8.203611,1.203611
4,1.267963,4.234491,-8.015324,0.342593
5,1.258194,4.208773,-7.917076,0.098248
6,1.270283,4.223520,-7.911161,0.014747
7,1.273726,4.226520,-7.915634,0.004473
8,1.273481,4.226349,-7.916708,0.001074
9,1.273273,4.226129,-7.916638,0.000220
